Wave,F062,F087,F106,F129,F158,F184,F146,F213,Prism,Grism_1stOrder,Grism_0thOrder
0.685,1.9455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.686,1.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.687,1.9441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.688,1.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.689,1.9437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.69,1.9427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.691,1.9416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.692,1.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.693,1.9406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.694,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.695,1.9396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.696,1.9399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.697,1.9406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.698,1.9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.699,1.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,1.9435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.701,1.9447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.702,1.9451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.703,1.9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.704,1.9458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.705,1.9466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.706,1.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.707,1.9484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.708,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.709,1.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71,1.9541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.711,1.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.712,1.9572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.713,1.9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.714,1.9598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.715,1.9621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.716,1.9654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.717,1.9686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.718,1.9707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.719,1.9723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72,1.9741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.721,1.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.722,1.9774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.723,1.9785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.724,1.9797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.725,1.9808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.726,1.9814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.727,1.9822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.728,1.9835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.729,1.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73,1.9864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.731,1.9871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.732,1.9872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.733,1.9873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.734,1.9882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.735,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.736,1.9926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.737,1.9951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.738,1.9967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.739,1.9977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74,1.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.741,2.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.742,2.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.743,2.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.744,2.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.745,2.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.746,2.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.747,2.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.748,2.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.749,2.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,2.0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.751,2.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.752,2.0311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.753,2.0306,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0
0.754,2.0224,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0
0.755,1.9976,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0,0.0
0.756,1.9414,0.0178,0.0,0.0,0.0,0.0,0.0,0.0,0.0177,0.0,0.0
0.757,1.8355,0.0579,0.0,0.0,0.0,0.0,0.0,0.0,0.0653,0.0,0.0
0.758,1.6642,0.1552,0.0,0.0,0.0,0.0,0.0,0.0,0.1895,0.0,0.0
0.759,1.4239,0.3451,0.0,0.0,0.0,0.0,0.0,0.0,0.4361,0.0,0.0
0.76,1.132,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.8097,0.0,0.0
0.761,0.8252,1.0191,0.0,0.0,0.0,0.0,0.0,0.0,1.2421,0.0,0.0
0.762,0.5455,1.4017,0.0,0.0,0.0,0.0,0.0,0.0,1.6246,0.0,0.0
0.763,0.3239,1.7154,0.0,0.0,0.0,0.0,0.0,0.0,1.8838,0.0,0.0
0.764,0.1715,1.9224,0.0,0.0,0.0,0.0,0.0,0.0,2.0187,0.0,0.0
0.765,0.0805,2.033,0.0,0.0,0.0,0.0,0.0,0.0,2.0734,0.0,0.0
0.766,0.0334,2.0816,0.0,0.0,0.0,0.0,0.0,0.0,2.0919,0.0,0.0
0.767,0.0122,2.1015,0.0,0.0,0.0,0.0,0.0,0.0,2.0999,0.0,0.0
0.768,0.0039,2.1127,0.0,0.0,0.0,0.0,0.0,0.0,2.1074,0.0,0.0
0.769,0.0011,2.1209,0.0,0.0,0.0,0.0,0.0,0.0,2.1147,0.0,0.0
0.77,0.0003,2.1262,0.0,0.0,0.0,0.0,0.0,0.0,2.1198,0.0,0.0
0.771,0.0001,2.1302,0.0,0.0,0.0,0.0,0.0,0.0,2.1238,0.0,0.0
0.772,0.0,2.1343,0.0,0.0,0.0,0.0,0.0,0.0,2.1279,0.0,0.0
0.773,0.0,2.1387,0.0,0.0,0.0,0.0,0.0,0.0,2.1323,0.0,0.0
0.774,0.0,2.1434,0.0,0.0,0.0,0.0,0.0,0.0,2.137,0.0,0.0
0.775,0.0,2.1484,0.0,0.0,0.0,0.0,0.0,0.0,2.142,0.0,0.0
0.776,0.0,2.1536,0.0,0.0,0.0,0.0,0.0,0.0,2.1472,0.0,0.0
0.777,0.0,2.1582,0.0,0.0,0.0,0.0,0.0,0.0,2.1517,0.0,0.0
0.778,0.0,2.1613,0.0,0.0,0.0,0.0,0.0,0.0,2.1549,0.0,0.0
0.779,0.0,2.1645,0.0,0.0,0.0,0.0,0.0,0.0,2.158,0.0,0.0
0.78,0.0,2.169,0.0,0.0,0.0,0.0,0.0,0.0,2.1625,0.0,0.0
0.781,0.0,2.1733,0.0,0.0,0.0,0.0,0.0,0.0,2.1668,0.0,0.0
0.782,0.0,2.1761,0.0,0.0,0.0,0.0,0.0,0.0,2.1695,0.0,0.0
0.783,0.0,2.1778,0.0,0.0,0.0,0.0,0.0,0.0,2.1713,0.0,0.0
0.784,0.0,2.1794,0.0,0.0,0.0,0.0,0.0,0.0,2.1729,0.0,0.0
0.785,0.0,2.1809,0.0,0.0,0.0,0.0,0.0,0.0,2.1744,0.0,0.0
0.786,0.0,2.1824,0.0,0.0,0.0,0.0,0.0,0.0,2.1758,0.0,0.0
0.787,0.0,2.184,0.0,0.0,0.0,0.0,0.0,0.0,2.1775,0.0,0.0
0.788,0.0,2.1863,0.0,0.0,0.0,0.0,0.0,0.0,2.1798,0.0,0.0
0.789,0.0,2.1892,0.0,0.0,0.0,0.0,0.0,0.0,2.1826,0.0,0.0
0.79,0.0,2.1923,0.0,0.0,0.0,0.0,0.0,0.0,2.1857,0.0,0.0
0.791,0.0,2.1951,0.0,0.0,0.0,0.0,0.0,0.0,2.1885,0.0,0.0
0.792,0.0,2.1971,0.0,0.0,0.0,0.0,0.0,0.0,2.1905,0.0,0.0
0.793,0.0,2.1997,0.0,0.0,0.0,0.0,0.0,0.0,2.1931,0.0,0.0
0.794,0.0,2.204,0.0,0.0,0.0,0.0,0.0,0.0,2.1974,0.0,0.0
0.795,0.0,2.2074,0.0,0.0,0.0,0.0,0.0,0.0,2.2008,0.0,0.0
0.796,0.0,2.2082,0.0,0.0,0.0,0.0,0.0,0.0,2.2016,0.0,0.0
0.797,0.0,2.2115,0.0,0.0,0.0,0.0,0.0,0.0,2.2049,0.0,0.0
0.798,0.0,2.2209,0.0,0.0,0.0,0.0,0.0,0.0,2.2142,0.0,0.0
0.799,0.0,2.227,0.0,0.0,0.0,0.0,0.0,0.0,2.2203,0.0,0.0
0.8,0.0,2.2215,0.0,0.0,0.0,0.0,0.0,0.0,2.2148,0.0,0.0
0.801,0.0,2.2124,0.0,0.0,0.0,0.0,0.0,0.0,2.2057,0.0,0.0
0.802,0.0,2.2094,0.0,0.0,0.0,0.0,0.0,0.0,2.2028,0.0,0.0
0.803,0.0,2.2119,0.0,0.0,0.0,0.0,0.0,0.0,2.2052,0.0,0.0
0.804,0.0,2.2168,0.0,0.0,0.0,0.0,0.0,0.0,2.2101,0.0,0.0
0.805,0.0,2.2217,0.0,0.0,0.0,0.0,0.0,0.0,2.215,0.0,0.0
0.806,0.0,2.225,0.0,0.0,0.0,0.0,0.0,0.0,2.2183,0.0,0.0
0.807,0.0,2.2276,0.0,0.0,0.0,0.0,0.0,0.0,2.2209,0.0,0.0
0.808,0.0,2.2306,0.0,0.0,0.0,0.0,0.0,0.0,2.2239,0.0,0.0
0.809,0.0,2.2329,0.0,0.0,0.0,0.0,0.0,0.0,2.2262,0.0,0.0
0.81,0.0,2.2335,0.0,0.0,0.0,0.0,0.0,0.0,2.2268,0.0,0.0
0.811,0.0,2.2338,0.0,0.0,0.0,0.0,0.0,0.0,2.2271,0.0,0.0
0.812,0.0,2.2354,0.0,0.0,0.0,0.0,0.0,0.0,2.2287,0.0,0.0
0.813,0.0,2.2371,0.0,0.0,0.0,0.0,0.0,0.0,2.2304,0.0,0.0
0.814,0.0,2.2378,0.0,0.0,0.0,0.0,0.0,0.0,2.2311,0.0,0.0
0.815,0.0,2.2388,0.0,0.0,0.0,0.0,0.0,0.0,2.2321,0.0,0.0
0.816,0.0,2.2417,0.0,0.0,0.0,0.0,0.0,0.0,2.235,0.0,0.0
0.817,0.0,2.2455,0.0,0.0,0.0,0.0,0.0,0.0,2.2388,0.0,0.0
0.818,0.0,2.2491,0.0,0.0,0.0,0.0,0.0,0.0,2.2423,0.0,0.0
0.819,0.0,2.2523,0.0,0.0,0.0,0.0,0.0,0.0,2.2455,0.0,0.0
0.82,0.0,2.2557,0.0,0.0,0.0,0.0,0.0,0.0,2.2489,0.0,0.0
0.821,0.0,2.2602,0.0,0.0,0.0,0.0,0.0,0.0,2.2534,0.0,0.0
0.822,0.0,2.2665,0.0,0.0,0.0,0.0,0.0,0.0,2.2597,0.0,0.0
0.823,0.0,2.2734,0.0,0.0,0.0,0.0,0.0,0.0,2.2666,0.0,0.0
0.824,0.0,2.2795,0.0,0.0,0.0,0.0,0.0,0.0,2.2726,0.0,0.0
0.825,0.0,2.2834,0.0,0.0,0.0,0.0,0.0,0.0,2.2765,0.0,0.0
0.826,0.0,2.285,0.0,0.0,0.0,0.0,0.0,0.0,2.2781,0.0,0.0
0.827,0.0,2.2885,0.0,0.0,0.0,0.0,0.0,0.0,2.2817,0.0,0.0
0.828,0.0,2.2972,0.0,0.0,0.0,0.0,0.0,0.0,2.2903,0.0,0.0
0.829,0.0,2.3061,0.0,0.0,0.0,0.0,0.0,0.0,2.2991,0.0,0.0
0.83,0.0,2.3099,0.0,0.0,0.0,0.0,0.0,0.0,2.303,0.0,0.0
0.831,0.0,2.3117,0.0,0.0,0.0,0.0,0.0,0.0,2.3048,0.0,0.0
0.832,0.0,2.3156,0.0,0.0,0.0,0.0,0.0,0.0,2.3086,0.0,0.0
0.833,0.0,2.3206,0.0,0.0,0.0,0.0,0.0,0.0,2.3136,0.0,0.0
0.834,0.0,2.3255,0.0,0.0,0.0,0.0,0.0,0.0,2.3185,0.0,0.0
0.835,0.0,2.3309,0.0,0.0,0.0,0.0,0.0,0.0,2.3239,0.0,0.0
0.836,0.0,2.3376,0.0,0.0,0.0,0.0,0.0,0.0,2.3306,0.0,0.0
0.837,0.0,2.3447,0.0,0.0,0.0,0.0,0.0,0.0,2.3377,0.0,0.0
0.838,0.0,2.351,0.0,0.0,0.0,0.0,0.0,0.0,2.3439,0.0,0.0
0.839,0.0,2.3559,0.0,0.0,0.0,0.0,0.0,0.0,2.3488,0.0,0.0
0.84,0.0,2.3594,0.0,0.0,0.0,0.0,0.0,0.0,2.3524,0.0,0.0
0.841,0.0,2.3638,0.0,0.0,0.0,0.0,0.0,0.0,2.3567,0.0,0.0
0.842,0.0,2.3705,0.0,0.0,0.0,0.0,0.0,0.0,2.3634,0.0,0.0
0.843,0.0,2.3767,0.0,0.0,0.0,0.0,0.0,0.0,2.3696,0.0,0.0
0.844,0.0,2.3801,0.0,0.0,0.0,0.0,0.0,0.0,2.373,0.0,0.0
0.845,0.0,2.3847,0.0,0.0,0.0,0.0,0.0,0.0,2.3775,0.0,0.0
0.846,0.0,2.3939,0.0,0.0,0.0,0.0,0.0,0.0,2.3867,0.0,0.0
0.847,0.0,2.4035,0.0,0.0,0.0,0.0,0.0,0.0,2.3963,0.0,0.0
0.848,0.0,2.4089,0.0,0.0,0.0,0.0,0.0,0.0,2.4017,0.0,0.0
0.849,0.0,2.4123,0.0,0.0,0.0,0.0,0.0,0.0,2.4051,0.0,0.0
0.85,0.0,2.4166,0.0,0.0,0.0,0.0,0.0,0.0,2.4093,0.0,0.0
0.851,0.0,2.4214,0.0,0.0,0.0,0.0,0.0,0.0,2.4142,0.0,0.0
0.852,0.0,2.426,0.0,0.0,0.0,0.0,0.0,0.0,2.4187,0.0,0.0
0.853,0.0,2.4304,0.0,0.0,0.0,0.0,0.0,0.0,2.4231,0.0,0.0
0.854,0.0,2.4347,0.0,0.0,0.0,0.0,0.0,0.0,2.4274,0.0,0.0
0.855,0.0,2.4379,0.0,0.0,0.0,0.0,0.0,0.0,2.4306,0.0,0.0
0.856,0.0,2.4395,0.0,0.0,0.0,0.0,0.0,0.0,2.4321,0.0,0.0
0.857,0.0,2.4412,0.0,0.0,0.0,0.0,0.0,0.0,2.4338,0.0,0.0
0.858,0.0,2.4448,0.0,0.0,0.0,0.0,0.0,0.0,2.4374,0.0,0.0
0.859,0.0,2.4498,0.0,0.0,0.0,0.0,0.0,0.0,2.4424,0.0,0.0
0.86,0.0,2.4548,0.0,0.0,0.0,0.0,0.0,0.0,2.4475,0.0,0.0
0.861,0.0,2.458,0.0,0.0,0.0,0.0,0.0,0.0,2.4506,0.0,0.0
0.862,0.0,2.4584,0.0,0.0,0.0,0.0,0.0,0.0,2.451,0.0,0.0
0.863,0.0,2.4591,0.0,0.0,0.0,0.0,0.0,0.0,2.4518,0.0,0.0
0.864,0.0,2.4634,0.0,0.0,0.0,0.0,0.0,0.0,2.456,0.0,0.0
0.865,0.0,2.4694,0.0,0.0,0.0,0.0,0.0,0.0,2.462,0.0,0.0
0.866,0.0,2.4747,0.0,0.0,0.0,0.0,0.0,0.0,2.4673,0.0,0.0
0.867,0.0,2.4789,0.0,0.0,0.0,0.0,0.0,0.0,2.4715,0.0,0.0
0.868,0.0,2.4819,0.0,0.0,0.0,0.0,0.0,0.0,2.4744,0.0,0.0
0.869,0.0,2.4836,0.0,0.0,0.0,0.0,0.0,0.0,2.4761,0.0,0.0
0.87,0.0,2.4841,0.0,0.0,0.0,0.0,0.0,0.0,2.4767,0.0,0.0
0.871,0.0,2.4851,0.0,0.0,0.0,0.0,0.0,0.0,2.4777,0.0,0.0
0.872,0.0,2.4879,0.0,0.0,0.0,0.0,0.0,0.0,2.4805,0.0,0.0
0.873,0.0,2.4917,0.0,0.0,0.0,0.0,0.0,0.0,2.4842,0.0,0.0
0.874,0.0,2.495,0.0,0.0,0.0,0.0,0.0,0.0,2.4875,0.0,0.0
0.875,0.0,2.497,0.0,0.0,0.0,0.0,0.0,0.0,2.4895,0.0,0.0
0.876,0.0,2.4973,0.0,0.0,0.0,0.0,0.0,0.0,2.4898,0.0,0.0
0.877,0.0,2.4978,0.0,0.0,0.0,0.0,0.0,0.0,2.4903,0.0,0.0
0.878,0.0,2.5004,0.0,0.0,0.0,0.0,0.0,0.0,2.4929,0.0,0.0
0.879,0.0,2.5036,0.0,0.0,0.0,0.0,0.0,0.0,2.496,0.0,0.0
0.88,0.0,2.5057,0.0,0.0,0.0,0.0,0.0,0.0,2.4981,0.0,0.0
0.881,0.0,2.5075,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
0.882,0.0,2.5098,0.0,0.0,0.0,0.0,0.0,0.0,2.5022,0.0,0.0
0.883,0.0,2.511,0.0,0.0,0.0,0.0,0.0,0.0,2.5035,0.0,0.0
0.884,0.0,2.5098,0.0,0.0,0.0,0.0,0.0,0.0,2.5023,0.0,0.0
0.885,0.0,2.5082,0.0,0.0,0.0,0.0,0.0,0.0,2.5006,0.0,0.0
0.886,0.0,2.5082,0.0,0.0,0.0,0.0,0.0,0.0,2.5007,0.0,0.0
0.887,0.0,2.5092,0.0,0.0,0.0,0.0,0.0,0.0,2.5017,0.0,0.0
0.888,0.0,2.5102,0.0,0.0,0.0,0.0,0.0,0.0,2.5027,0.0,0.0
0.889,0.0,2.5109,0.0,0.0,0.0,0.0,0.0,0.0,2.5034,0.0,0.0
0.89,0.0,2.5113,0.0,0.0,0.0,0.0,0.0,0.0,2.5038,0.0,0.0
0.891,0.0,2.5111,0.0,0.0,0.0,0.0,0.0,0.0,2.5035,0.0,0.0
0.892,0.0,2.5102,0.0,0.0,0.0,0.0,0.0,0.0,2.5027,0.0,0.0
0.893,0.0,2.5097,0.0,0.0,0.0,0.0,0.0,0.0,2.5021,0.0,0.0
0.894,0.0,2.5101,0.0,0.0,0.0,0.0,0.0,0.0,2.5026,0.0,0.0
0.895,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,2.5024,0.0,0.0
0.896,0.0,2.5078,0.0,0.0,0.0,0.0,0.0,0.0,2.5003,0.0,0.0
0.897,0.0,2.5048,0.0,0.0,0.0,0.0,0.0,0.0,2.4973,0.0,0.0
0.898,0.0,2.5024,0.0,0.0,0.0,0.0,0.0,0.0,2.4949,0.0,0.0
0.899,0.0,2.5007,0.0,0.0,0.0,0.0,0.0,0.0,2.4932,0.0,0.0
0.9,0.0,2.4992,0.0,0.0,0.0,0.0,0.0,0.0,2.4917,0.0,0.0
0.901,0.0,2.4974,0.0,0.0,0.0,0.0,0.0,0.0,2.4899,0.0,0.0
0.902,0.0,2.4952,0.0,0.0,0.0,0.0,0.0,0.0,2.4877,0.0,0.0
0.903,0.0,2.4922,0.0,0.0,0.0,0.0,0.0,0.0,2.4848,0.0,0.0
0.904,0.0,2.489,0.0,0.0,0.0,0.0,0.0,0.0,2.4815,0.0,0.0
0.905,0.0,2.4859,0.0,0.0,0.0,0.0,0.0,0.0,2.4785,0.0,0.0
0.906,0.0,2.4831,0.0,0.0,0.0,0.0,0.0,0.0,2.4757,0.0,0.0
0.907,0.0,2.4805,0.0,0.0,0.0,0.0,0.0,0.0,2.4731,0.0,0.0
0.908,0.0,2.4779,0.0,0.0,0.0,0.0,0.0,0.0,2.4705,0.0,0.0
0.909,0.0,2.4749,0.0,0.0,0.0,0.0,0.0,0.0,2.4675,0.0,0.0
0.91,0.0,2.4717,0.0,0.0,0.0,0.0,0.0,0.0,2.4643,0.0,0.0
0.911,0.0,2.4685,0.0,0.0,0.0,0.0,0.0,0.0,2.4611,0.0,0.0
0.912,0.0,2.4655,0.0,0.0,0.0,0.0,0.0,0.0,2.4581,0.0,0.0
0.913,0.0,2.4629,0.0,0.0,0.0,0.0,0.0,0.0,2.4555,0.0,0.0
0.914,0.0,2.4603,0.0,0.0,0.0,0.0,0.0,0.0,2.453,0.0,0.0
0.915,0.0,2.4575,0.0,0.0,0.0,0.0,0.0,0.0,2.4502,0.0,0.0
0.916,0.0,2.4544,0.0,0.0,0.0,0.0,0.0002,0.0,2.447,0.0,0.0
0.917,0.0,2.4511,0.0,0.0,0.0,0.0,0.0008,0.0,2.4437,0.0,0.0
0.918,0.0,2.4481,0.0,0.0,0.0,0.0,0.0029,0.0,2.4408,0.0,0.0
0.919,0.0,2.446,0.0,0.0,0.0,0.0,0.0092,0.0,2.4387,0.0,0.0
0.92,0.0,2.4441,0.0,0.0,0.0,0.0,0.026,0.0,2.4367,0.0,0.0
0.921,0.0,2.4417,0.0,0.0,0.0,0.0,0.0651,0.0,2.4344,0.0,0.0
0.922,0.0,2.4394,0.0,0.0,0.0,0.0,0.1445,0.0,2.432,0.0,0.0
0.923,0.0,2.4375,0.0,0.0,0.0,0.0,0.285,0.0,2.4302,0.0,0.0
0.924,0.0,2.4361,0.0001,0.0,0.0,0.0,0.5024,0.0,2.4288,0.0,0.0
0.925,0.0,2.4348,0.0004,0.0,0.0,0.0,0.7958,0.0,2.4275,0.0,0.0
0.926,0.0,2.4338,0.0021,0.0,0.0,0.0,1.1413,0.0,2.4265,0.0,0.0
0.927,0.0,2.4331,0.009,0.0,0.0,0.0,1.4969,0.0,2.4258,0.0,0.0
0.928,0.0,2.4326,0.0314,0.0,0.0,0.0,1.8162,0.0,2.4253,0.0,0.0
0.929,0.0,2.4322,0.0918,0.0,0.0,0.0,2.0664,0.0,2.4249,0.0,0.0
0.93,0.0,2.4322,0.2246,0.0,0.0,0.0,2.2377,0.0,2.4249,0.0,0.0
0.931,0.0,2.4326,0.4639,0.0,0.0,0.0,2.3405,0.0,2.4253,0.0,0.0
0.932,0.0,2.4331,0.8169,0.0,0.0,0.0,2.3945,0.0,2.4258,0.0,0.0
0.933,0.0,2.4335,1.2431,0.0,0.0,0.0,2.4191,0.0,2.4262,0.0,0.0
0.934,0.0,2.434,1.6643,0.0,0.0,0.0,2.4293,0.0,2.4267,0.0,0.0
0.935,0.0,2.4351,2.0057,0.0,0.0,0.0,2.4338,0.0,2.4278,0.0,0.0
0.936,0.0,2.4365,2.2326,0.0,0.0,0.0,2.4362,0.0,2.4292,0.0,0.0
0.937,0.0,2.438,2.3563,0.0,0.0,0.0,2.4379,0.0,2.4307,0.0,0.0
0.938,0.0,2.4395,2.4122,0.0,0.0,0.0,2.4395,0.0,2.4322,0.0,0.0
0.939,0.0,2.4413,2.4337,0.0,0.0,0.0,2.4413,0.0,2.434,0.0,0.0
0.94,0.0,2.4429,2.4411,0.0,0.0,0.0,2.4429,0.0,2.4356,0.0,0.0
0.941,0.0,2.444,2.4437,0.0,0.0,0.0,2.444,0.0,2.4367,0.0,0.0
0.942,0.0,2.4453,2.4452,0.0,0.0,0.0,2.4453,0.0,2.4379,0.0,0.0
0.943,0.0,2.4471,2.4471,0.0,0.0,0.0,2.4471,0.0,2.4398,0.0,0.0
0.944,0.0,2.4489,2.4489,0.0,0.0,0.0,2.4489,0.0,2.4416,0.0,0.0
0.945,0.0,2.45,2.45,0.0,0.0,0.0,2.45,0.0,2.4426,0.0,0.0
0.946,0.0,2.4511,2.4511,0.0,0.0,0.0,2.4511,0.0,2.4437,0.0,0.0
0.947,0.0,2.4529,2.4529,0.0,0.0,0.0,2.4529,0.0,2.4455,0.0,0.0
0.948,0.0,2.4548,2.4548,0.0,0.0,0.0,2.4548,0.0,2.4474,0.0,0.0
0.949,0.0,2.4561,2.4561,0.0,0.0,0.0,2.4561,0.0,2.4488,0.0,0.0
0.95,0.0,2.4574,2.4574,0.0,0.0,0.0,2.4574,0.0,2.4501,0.0,0.0
0.951,0.0,2.4593,2.4593,0.0,0.0,0.0,2.4593,0.0,2.452,0.0,0.0
0.952,0.0,2.4612,2.4612,0.0,0.0,0.0,2.4612,0.0,2.4538,0.0,0.0
0.953,0.0,2.4623,2.4623,0.0,0.0,0.0,2.4623,0.0,2.455,0.0,0.0
0.954,0.0,2.4631,2.4631,0.0,0.0,0.0,2.4631,0.0,2.4558,0.0,0.0
0.955,0.0,2.4641,2.4641,0.0,0.0,0.0,2.4641,0.0,2.4567,0.0,0.0
0.956,0.0,2.4652,2.4652,0.0,0.0,0.0,2.4652,0.0,2.4578,0.0,0.0
0.957,0.0,2.4665,2.4665,0.0,0.0,0.0,2.4665,0.0,2.4591,0.0,0.0
0.958,0.0,2.4676,2.4676,0.0,0.0,0.0,2.4676,0.0,2.4602,0.0,0.0
0.959,0.0,2.4683,2.4683,0.0,0.0,0.0,2.4683,0.0,2.4609,0.0,0.0
0.96,0.0,2.4689,2.4689,0.0,0.0,0.0,2.4689,0.0,2.4615,0.0,0.0
0.961,0.0,2.4698,2.4698,0.0,0.0,0.0,2.4698,0.0,2.4624,0.0,0.0
0.962,0.0,2.4708,2.4708,0.0,0.0,0.0,2.4708,0.0,2.4634,0.0,0.0
0.963,0.0,2.4715,2.4715,0.0,0.0,0.0,2.4715,0.0,2.4641,0.0,0.0
