Wave,F062,F087,F106,F129,F158,F184,F146,F213,Prism,Grism_1stOrder,Grism_0thOrder
0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.472,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.473,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.474,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.475,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.476,0.0631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.477,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.478,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.479,0.5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.481,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.482,1.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.483,1.1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.484,1.2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.485,1.2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.486,1.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.487,1.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.488,1.2186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.489,1.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49,1.2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.491,1.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.492,1.2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.493,1.2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.494,1.2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.495,1.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.496,1.1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.497,1.1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.498,1.1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.499,1.1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1.1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.501,1.1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.502,1.1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.503,1.1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.504,1.1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.505,1.1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.506,1.1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.507,1.1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.508,1.1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.509,1.1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.51,1.1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.511,1.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.512,1.2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.513,1.2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.514,1.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.515,1.2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.516,1.2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.517,1.2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.518,1.2178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.519,1.2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52,1.2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.521,1.2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.522,1.2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.523,1.2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.524,1.2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.525,1.2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.526,1.2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.527,1.2552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.528,1.2599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.529,1.2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.53,1.2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.531,1.2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.532,1.2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.533,1.2893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.534,1.2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.535,1.3021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.536,1.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.537,1.3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.538,1.3233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.539,1.3305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.54,1.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.541,1.3449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.542,1.3524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.543,1.3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.544,1.3691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.545,1.3781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.546,1.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.547,1.3958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.548,1.4043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.549,1.4129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55,1.4218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.551,1.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.552,1.4404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.553,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.554,1.4599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.555,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.556,1.4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.557,1.4899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.558,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.559,1.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.56,1.5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.561,1.5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.562,1.5411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.563,1.5519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.564,1.5629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.565,1.5742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.566,1.5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.567,1.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.568,1.6052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.569,1.6145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.57,1.6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.571,1.6372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.572,1.6479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.573,1.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.574,1.6682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.575,1.6788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.576,1.6896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.577,1.7003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.578,1.7102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.579,1.7202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.58,1.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.581,1.7417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.582,1.7518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.583,1.7615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.584,1.7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.585,1.7804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.586,1.7886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.587,1.7966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.588,1.8055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.589,1.8145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.59,1.8232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.591,1.8315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.592,1.8394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.593,1.8467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.594,1.8531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.595,1.8594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.596,1.8661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.597,1.8732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.598,1.8801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.599,1.8867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,1.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.601,1.8989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.602,1.9045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.603,1.9103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.604,1.9171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.605,1.9242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.606,1.9311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.607,1.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.608,1.9422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.609,1.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.61,1.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.611,1.9572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.612,1.9623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.613,1.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.614,1.9714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.615,1.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.616,1.9798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.617,1.9838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.618,1.9877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.619,1.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.62,1.9938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.621,1.9962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.622,1.9986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.623,2.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.624,2.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.625,2.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.626,2.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.627,2.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.628,2.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.629,2.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63,2.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.631,2.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.632,2.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.633,2.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.634,2.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.635,2.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.636,2.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.637,2.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.638,2.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.639,2.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64,2.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.641,2.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.642,2.0351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.643,2.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.644,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.645,2.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.646,2.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.647,2.0454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.648,2.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.649,2.0528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65,2.0571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.651,2.0613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.652,2.0651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.653,2.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.654,2.0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.655,2.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.656,2.0797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.657,2.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.658,2.0888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.659,2.0936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.66,2.0977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.661,2.1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.662,2.1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.663,2.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.664,2.1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.665,2.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.666,2.1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.667,2.1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.668,2.1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.669,2.1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.67,2.1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.671,2.1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.672,2.1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.673,2.1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.674,2.1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.675,2.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.676,2.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.677,2.1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.678,2.1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.679,2.1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.68,2.1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.681,2.1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.682,2.1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.683,2.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.684,2.1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
