Wave,F062,F087,F106,F129,F158,F184,F146,F213,Prism,Grism_1stOrder,Grism_0thOrder
0.685,2.1569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.686,2.1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.687,2.1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.688,2.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.689,2.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.69,2.1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.691,2.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.692,2.1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.693,2.1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.694,2.1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.695,2.1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.696,2.1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.697,2.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.698,2.1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.699,2.1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,2.1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.701,2.1433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.702,2.1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.703,2.1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.704,2.1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.705,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.706,2.1394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.707,2.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.708,2.1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.709,2.1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71,2.1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.711,2.1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.712,2.1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.713,2.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.714,2.1396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.715,2.1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.716,2.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.717,2.1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.718,2.1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.719,2.1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72,2.1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.721,2.1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.722,2.1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.723,2.1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.724,2.1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.725,2.1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.726,2.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.727,2.1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.728,2.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.729,2.1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73,2.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.731,2.1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.732,2.1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.733,2.1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.734,2.1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.735,2.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.736,2.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.737,2.1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.738,2.1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.739,2.1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74,2.1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.741,2.1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.742,2.1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.743,2.1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.744,2.1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.745,2.1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.746,2.1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.747,2.1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.748,2.1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.749,2.1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,2.1523,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0
0.751,2.1544,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
0.752,2.1483,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
0.753,2.1246,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.0
0.754,2.0675,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0685,0.0,0.0
0.755,1.9548,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.1846,0.0,0.0
0.756,1.7668,0.2228,0.0,0.0,0.0,0.0,0.0,0.0,0.4068,0.0,0.0
0.757,1.4997,0.4512,0.0,0.0,0.0,0.0,0.0,0.0,0.7434,0.0,0.0
0.758,1.1748,0.7806,0.0,0.0,0.0,0.0,0.0,0.0,1.1469,0.0,0.0
0.759,0.8359,1.1699,0.0,0.0,0.0,0.0,0.0,0.0,1.5296,0.0,0.0
0.76,0.5332,1.5463,0.0,0.0,0.0,0.0,0.0,0.0,1.8169,0.0,0.0
0.761,0.3019,1.8453,0.0,0.0,0.0,0.0,0.0,0.0,1.9887,0.0,0.0
0.762,0.1505,2.0411,0.0,0.0,0.0,0.0,0.0,0.0,2.0721,0.0,0.0
0.763,0.0657,2.1474,0.0,0.0,0.0,0.0,0.0,0.0,2.1061,0.0,0.0
0.764,0.025,2.1955,0.0,0.0,0.0,0.0,0.0,0.0,2.1187,0.0,0.0
0.765,0.0082,2.2142,0.0,0.0,0.0,0.0,0.0,0.0,2.1237,0.0,0.0
0.766,0.0024,2.2214,0.0,0.0,0.0,0.0,0.0,0.0,2.1266,0.0,0.0
0.767,0.0006,2.2264,0.0,0.0,0.0,0.0,0.0,0.0,2.1304,0.0,0.0
0.768,0.0001,2.233,0.0,0.0,0.0,0.0,0.0,0.0,2.1366,0.0,0.0
0.769,0.0,2.2398,0.0,0.0,0.0,0.0,0.0,0.0,2.143,0.0,0.0
0.77,0.0,2.2443,0.0,0.0,0.0,0.0,0.0,0.0,2.1474,0.0,0.0
0.771,0.0,2.2476,0.0,0.0,0.0,0.0,0.0,0.0,2.1505,0.0,0.0
0.772,0.0,2.251,0.0,0.0,0.0,0.0,0.0,0.0,2.1538,0.0,0.0
0.773,0.0,2.2547,0.0,0.0,0.0,0.0,0.0,0.0,2.1573,0.0,0.0
0.774,0.0,2.2587,0.0,0.0,0.0,0.0,0.0,0.0,2.1612,0.0,0.0
0.775,0.0,2.2631,0.0,0.0,0.0,0.0,0.0,0.0,2.1653,0.0,0.0
0.776,0.0,2.2677,0.0,0.0,0.0,0.0,0.0,0.0,2.1697,0.0,0.0
0.777,0.0,2.2715,0.0,0.0,0.0,0.0,0.0,0.0,2.1734,0.0,0.0
0.778,0.0,2.2739,0.0,0.0,0.0,0.0,0.0,0.0,2.1757,0.0,0.0
0.779,0.0,2.2763,0.0,0.0,0.0,0.0,0.0,0.0,2.178,0.0,0.0
0.78,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,2.1815,0.0,0.0
0.781,0.0,2.2837,0.0,0.0,0.0,0.0,0.0,0.0,2.185,0.0,0.0
0.782,0.0,2.2856,0.0,0.0,0.0,0.0,0.0,0.0,2.1869,0.0,0.0
0.783,0.0,2.2866,0.0,0.0,0.0,0.0,0.0,0.0,2.1878,0.0,0.0
0.784,0.0,2.2873,0.0,0.0,0.0,0.0,0.0,0.0,2.1885,0.0,0.0
0.785,0.0,2.2881,0.0,0.0,0.0,0.0,0.0,0.0,2.1892,0.0,0.0
0.786,0.0,2.2887,0.0,0.0,0.0,0.0,0.0,0.0,2.1898,0.0,0.0
0.787,0.0,2.2896,0.0,0.0,0.0,0.0,0.0,0.0,2.1907,0.0,0.0
0.788,0.0,2.2912,0.0,0.0,0.0,0.0,0.0,0.0,2.1922,0.0,0.0
0.789,0.0,2.2934,0.0,0.0,0.0,0.0,0.0,0.0,2.1943,0.0,0.0
0.79,0.0,2.2959,0.0,0.0,0.0,0.0,0.0,0.0,2.1968,0.0,0.0
0.791,0.0,2.2981,0.0,0.0,0.0,0.0,0.0,0.0,2.1988,0.0,0.0
0.792,0.0,2.2995,0.0,0.0,0.0,0.0,0.0,0.0,2.2002,0.0,0.0
0.793,0.0,2.3017,0.0,0.0,0.0,0.0,0.0,0.0,2.2022,0.0,0.0
0.794,0.0,2.3055,0.0,0.0,0.0,0.0,0.0,0.0,2.2059,0.0,0.0
0.795,0.0,2.3085,0.0,0.0,0.0,0.0,0.0,0.0,2.2088,0.0,0.0
0.796,0.0,2.3088,0.0,0.0,0.0,0.0,0.0,0.0,2.2091,0.0,0.0
0.797,0.0,2.3118,0.0,0.0,0.0,0.0,0.0,0.0,2.2119,0.0,0.0
0.798,0.0,2.3211,0.0,0.0,0.0,0.0,0.0,0.0,2.2209,0.0,0.0
0.799,0.0,2.3272,0.0,0.0,0.0,0.0,0.0,0.0,2.2266,0.0,0.0
0.8,0.0,2.321,0.0,0.0,0.0,0.0,0.0,0.0,2.2208,0.0,0.0
0.801,0.0,2.3113,0.0,0.0,0.0,0.0,0.0,0.0,2.2114,0.0,0.0
0.802,0.0,2.3079,0.0,0.0,0.0,0.0,0.0,0.0,2.2082,0.0,0.0
0.803,0.0,2.3103,0.0,0.0,0.0,0.0,0.0,0.0,2.2105,0.0,0.0
0.804,0.0,2.3152,0.0,0.0,0.0,0.0,0.0,0.0,2.2152,0.0,0.0
0.805,0.0,2.3202,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0
0.806,0.0,2.3234,0.0,0.0,0.0,0.0,0.0,0.0,2.2231,0.0,0.0
0.807,0.0,2.3259,0.0,0.0,0.0,0.0,0.0,0.0,2.2255,0.0,0.0
0.808,0.0,2.3288,0.0,0.0,0.0,0.0,0.0,0.0,2.2283,0.0,0.0
0.809,0.0,2.331,0.0,0.0,0.0,0.0,0.0,0.0,2.2303,0.0,0.0
0.81,0.0,2.3312,0.0,0.0,0.0,0.0,0.0,0.0,2.2305,0.0,0.0
0.811,0.0,2.3311,0.0,0.0,0.0,0.0,0.0,0.0,2.2304,0.0,0.0
0.812,0.0,2.3322,0.0,0.0,0.0,0.0,0.0,0.0,2.2314,0.0,0.0
0.813,0.0,2.3333,0.0,0.0,0.0,0.0,0.0,0.0,2.2325,0.0,0.0
0.814,0.0,2.3332,0.0,0.0,0.0,0.0,0.0,0.0,2.2324,0.0,0.0
0.815,0.0,2.3334,0.0,0.0,0.0,0.0,0.0,0.0,2.2326,0.0,0.0
0.816,0.0,2.3354,0.0,0.0,0.0,0.0,0.0,0.0,2.2345,0.0,0.0
0.817,0.0,2.3382,0.0,0.0,0.0,0.0,0.0,0.0,2.2372,0.0,0.0
0.818,0.0,2.3404,0.0,0.0,0.0,0.0,0.0,0.0,2.2393,0.0,0.0
0.819,0.0,2.3422,0.0,0.0,0.0,0.0,0.0,0.0,2.241,0.0,0.0
0.82,0.0,2.344,0.0,0.0,0.0,0.0,0.0,0.0,2.2427,0.0,0.0
0.821,0.0,2.3467,0.0,0.0,0.0,0.0,0.0,0.0,2.2453,0.0,0.0
0.822,0.0,2.351,0.0,0.0,0.0,0.0,0.0,0.0,2.2495,0.0,0.0
0.823,0.0,2.3557,0.0,0.0,0.0,0.0,0.0,0.0,2.254,0.0,0.0
0.824,0.0,2.3593,0.0,0.0,0.0,0.0,0.0,0.0,2.2574,0.0,0.0
0.825,0.0,2.3603,0.0,0.0,0.0,0.0,0.0,0.0,2.2584,0.0,0.0
0.826,0.0,2.3588,0.0,0.0,0.0,0.0,0.0,0.0,2.2569,0.0,0.0
0.827,0.0,2.3589,0.0,0.0,0.0,0.0,0.0,0.0,2.257,0.0,0.0
0.828,0.0,2.3642,0.0,0.0,0.0,0.0,0.0,0.0,2.262,0.0,0.0
0.829,0.0,2.3693,0.0,0.0,0.0,0.0,0.0,0.0,2.267,0.0,0.0
0.83,0.0,2.3691,0.0,0.0,0.0,0.0,0.0,0.0,2.2668,0.0,0.0
0.831,0.0,2.3667,0.0,0.0,0.0,0.0,0.0,0.0,2.2645,0.0,0.0
0.832,0.0,2.3662,0.0,0.0,0.0,0.0,0.0,0.0,2.264,0.0,0.0
0.833,0.0,2.3668,0.0,0.0,0.0,0.0,0.0,0.0,2.2646,0.0,0.0
0.834,0.0,2.3672,0.0,0.0,0.0,0.0,0.0,0.0,2.2649,0.0,0.0
0.835,0.0,2.368,0.0,0.0,0.0,0.0,0.0,0.0,2.2657,0.0,0.0
0.836,0.0,2.3701,0.0,0.0,0.0,0.0,0.0,0.0,2.2677,0.0,0.0
0.837,0.0,2.3725,0.0,0.0,0.0,0.0,0.0,0.0,2.2701,0.0,0.0
0.838,0.0,2.3741,0.0,0.0,0.0,0.0,0.0,0.0,2.2716,0.0,0.0
0.839,0.0,2.3743,0.0,0.0,0.0,0.0,0.0,0.0,2.2718,0.0,0.0
0.84,0.0,2.3733,0.0,0.0,0.0,0.0,0.0,0.0,2.2707,0.0,0.0
0.841,0.0,2.373,0.0,0.0,0.0,0.0,0.0,0.0,2.2705,0.0,0.0
0.842,0.0,2.3752,0.0,0.0,0.0,0.0,0.0,0.0,2.2726,0.0,0.0
0.843,0.0,2.377,0.0,0.0,0.0,0.0,0.0,0.0,2.2743,0.0,0.0
0.844,0.0,2.3762,0.0,0.0,0.0,0.0,0.0,0.0,2.2735,0.0,0.0
0.845,0.0,2.3766,0.0,0.0,0.0,0.0,0.0,0.0,2.2739,0.0,0.0
0.846,0.0,2.3818,0.0,0.0,0.0,0.0,0.0,0.0,2.2789,0.0,0.0
0.847,0.0,2.3876,0.0,0.0,0.0,0.0,0.0,0.0,2.2845,0.0,0.0
0.848,0.0,2.3895,0.0,0.0,0.0,0.0,0.0,0.0,2.2863,0.0,0.0
0.849,0.0,2.3895,0.0,0.0,0.0,0.0,0.0,0.0,2.2863,0.0,0.0
0.85,0.0,2.3907,0.0,0.0,0.0,0.0,0.0,0.0,2.2874,0.0,0.0
0.851,0.0,2.3927,0.0,0.0,0.0,0.0,0.0,0.0,2.2894,0.0,0.0
0.852,0.0,2.3948,0.0,0.0,0.0,0.0,0.0,0.0,2.2913,0.0,0.0
0.853,0.0,2.3969,0.0,0.0,0.0,0.0,0.0,0.0,2.2934,0.0,0.0
0.854,0.0,2.3992,0.0,0.0,0.0,0.0,0.0,0.0,2.2955,0.0,0.0
0.855,0.0,2.4006,0.0,0.0,0.0,0.0,0.0,0.0,2.2969,0.0,0.0
0.856,0.0,2.4007,0.0,0.0,0.0,0.0,0.0,0.0,2.297,0.0,0.0
0.857,0.0,2.4011,0.0,0.0,0.0,0.0,0.0,0.0,2.2974,0.0,0.0
0.858,0.0,2.4037,0.0,0.0,0.0,0.0,0.0,0.0,2.2999,0.0,0.0
0.859,0.0,2.4078,0.0,0.0,0.0,0.0,0.0,0.0,2.3038,0.0,0.0
0.86,0.0,2.4122,0.0,0.0,0.0,0.0,0.0,0.0,2.308,0.0,0.0
0.861,0.0,2.4149,0.0,0.0,0.0,0.0,0.0,0.0,2.3106,0.0,0.0
0.862,0.0,2.4151,0.0,0.0,0.0,0.0,0.0,0.0,2.3108,0.0,0.0
0.863,0.0,2.4158,0.0,0.0,0.0,0.0,0.0,0.0,2.3115,0.0,0.0
0.864,0.0,2.4202,0.0,0.0,0.0,0.0,0.0,0.0,2.3156,0.0,0.0
0.865,0.0,2.4264,0.0,0.0,0.0,0.0,0.0,0.0,2.3216,0.0,0.0
0.866,0.0,2.4322,0.0,0.0,0.0,0.0,0.0,0.0,2.3271,0.0,0.0
0.867,0.0,2.4369,0.0,0.0,0.0,0.0,0.0,0.0,2.3316,0.0,0.0
0.868,0.0,2.4406,0.0,0.0,0.0,0.0,0.0,0.0,2.3352,0.0,0.0
0.869,0.0,2.4432,0.0,0.0,0.0,0.0,0.0,0.0,2.3376,0.0,0.0
0.87,0.0,2.4448,0.0,0.0,0.0,0.0,0.0,0.0,2.3392,0.0,0.0
0.871,0.0,2.4469,0.0,0.0,0.0,0.0,0.0,0.0,2.3412,0.0,0.0
0.872,0.0,2.451,0.0,0.0,0.0,0.0,0.0,0.0,2.3451,0.0,0.0
0.873,0.0,2.456,0.0,0.0,0.0,0.0,0.0,0.0,2.3499,0.0,0.0
0.874,0.0,2.4608,0.0,0.0,0.0,0.0,0.0,0.0,2.3545,0.0,0.0
0.875,0.0,2.4643,0.0,0.0,0.0,0.0,0.0,0.0,2.3578,0.0,0.0
0.876,0.0,2.4662,0.0,0.0,0.0,0.0,0.0,0.0,2.3597,0.0,0.0
0.877,0.0,2.4685,0.0,0.0,0.0,0.0,0.0,0.0,2.3619,0.0,0.0
0.878,0.0,2.4728,0.0,0.0,0.0,0.0,0.0,0.0,2.366,0.0,0.0
0.879,0.0,2.4778,0.0,0.0,0.0,0.0,0.0,0.0,2.3708,0.0,0.0
0.88,0.0,2.4818,0.0,0.0,0.0,0.0,0.0,0.0,2.3746,0.0,0.0
0.881,0.0,2.4855,0.0,0.0,0.0,0.0,0.0,0.0,2.3782,0.0,0.0
0.882,0.0,2.4898,0.0,0.0,0.0,0.0,0.0,0.0,2.3822,0.0,0.0
0.883,0.0,2.493,0.0,0.0,0.0,0.0,0.0,0.0,2.3853,0.0,0.0
0.884,0.0,2.4939,0.0,0.0,0.0,0.0,0.0,0.0,2.3862,0.0,0.0
0.885,0.0,2.4943,0.0,0.0,0.0,0.0,0.0,0.0,2.3866,0.0,0.0
0.886,0.0,2.4964,0.0,0.0,0.0,0.0,0.0,0.0,2.3885,0.0,0.0
0.887,0.0,2.4995,0.0,0.0,0.0,0.0,0.0,0.0,2.3915,0.0,0.0
0.888,0.0,2.5025,0.0,0.0,0.0,0.0,0.0,0.0,2.3944,0.0,0.0
0.889,0.0,2.5053,0.0,0.0,0.0,0.0,0.0,0.0,2.3971,0.0,0.0
0.89,0.0,2.5077,0.0,0.0,0.0,0.0,0.0,0.0,2.3994,0.0,0.0
0.891,0.0,2.5095,0.0,0.0,0.0,0.0,0.0,0.0,2.4011,0.0,0.0
0.892,0.0,2.5106,0.0,0.0,0.0,0.0,0.0,0.0,2.4022,0.0,0.0
0.893,0.0,2.512,0.0,0.0,0.0,0.0,0.0,0.0,2.4035,0.0,0.0
0.894,0.0,2.5143,0.0,0.0,0.0,0.0,0.0,0.0,2.4057,0.0,0.0
0.895,0.0,2.5161,0.0,0.0,0.0,0.0,0.0,0.0,2.4074,0.0,0.0
0.896,0.0,2.5157,0.0,0.0,0.0,0.0,0.0,0.0,2.407,0.0,0.0
0.897,0.0,2.5144,0.0,0.0,0.0,0.0,0.0,0.0,2.4058,0.0,0.0
0.898,0.0,2.5137,0.0,0.0,0.0,0.0,0.0,0.0,2.4051,0.0,0.0
0.899,0.0,2.5135,0.0,0.0,0.0,0.0,0.0,0.0,2.4049,0.0,0.0
0.9,0.0,2.5134,0.0,0.0,0.0,0.0,0.0,0.0,2.4048,0.0,0.0
0.901,0.0,2.513,0.0,0.0,0.0,0.0,0.0,0.0,2.4045,0.0,0.0
0.902,0.0,2.512,0.0,0.0,0.0,0.0,0.0,0.0,2.4035,0.0,0.0
0.903,0.0,2.5103,0.0,0.0,0.0,0.0,0.0,0.0,2.4019,0.0,0.0
0.904,0.0,2.5082,0.0,0.0,0.0,0.0,0.0,0.0,2.3998,0.0,0.0
0.905,0.0,2.5061,0.0,0.0,0.0,0.0,0.0,0.0,2.3978,0.0,0.0
0.906,0.0,2.5042,0.0,0.0,0.0,0.0,0.0,0.0,2.3961,0.0,0.0
0.907,0.0,2.5025,0.0,0.0,0.0,0.0,0.0,0.0,2.3944,0.0,0.0
0.908,0.0,2.5007,0.0,0.0,0.0,0.0,0.0,0.0,2.3927,0.0,0.0
0.909,0.0,2.4985,0.0,0.0,0.0,0.0,0.0,0.0,2.3906,0.0,0.0
0.91,0.0,2.496,0.0,0.0,0.0,0.0,0.0,0.0,2.3882,0.0,0.0
0.911,0.0,2.4934,0.0,0.0,0.0,0.0,0.0,0.0,2.3857,0.0,0.0
0.912,0.0,2.491,0.0,0.0,0.0,0.0,0.0,0.0,2.3834,0.0,0.0
0.913,0.0,2.4889,0.0,0.0,0.0,0.0,0.0001,0.0,2.3814,0.0,0.0
0.914,0.0,2.4868,0.0,0.0,0.0,0.0,0.0005,0.0,2.3794,0.0,0.0
0.915,0.0,2.4845,0.0,0.0,0.0,0.0,0.0017,0.0,2.3772,0.0,0.0
0.916,0.0,2.4818,0.0,0.0,0.0,0.0,0.0059,0.0,2.3746,0.0,0.0
0.917,0.0,2.4788,0.0,0.0,0.0,0.0,0.0177,0.0,2.3718,0.0,0.0
0.918,0.0,2.4763,0.0,0.0,0.0,0.0,0.0465,0.0,2.3693,0.0,0.0
0.919,0.0,2.4745,0.0,0.0,0.0,0.0,0.1083,0.0,2.3676,0.0,0.0
0.92,0.0,2.4729,0.0,0.0,0.0,0.0,0.2241,0.0,2.3661,0.0,0.0
0.921,0.0,2.4708,0.0,0.0,0.0,0.0,0.4129,0.0,2.3641,0.0,0.0
0.922,0.0,2.4688,0.0003,0.0,0.0,0.0,0.6819,0.0,2.3622,0.0,0.0
0.923,0.0,2.4673,0.0013,0.0,0.0,0.0,1.0161,0.0,2.3607,0.0,0.0
0.924,0.0,2.4662,0.0054,0.0,0.0,0.0,1.3788,0.0,2.3597,0.0,0.0
0.925,0.0,2.4652,0.0194,0.0,0.0,0.0,1.7219,0.0,2.3588,0.0,0.0
0.926,0.0,2.4645,0.0582,0.0,0.0,0.0,2.0052,0.0,2.3581,0.0,0.0
0.927,0.0,2.4642,0.1484,0.0,0.0,0.0,2.2095,0.0,2.3577,0.0,0.0
0.928,0.0,2.464,0.3228,0.0,0.0,0.0,2.3381,0.0,2.3576,0.0,0.0
0.929,0.0,2.464,0.6037,0.0,0.0,0.0,2.4087,0.0,2.3576,0.0,0.0
0.93,0.0,2.4643,0.9805,0.0,0.0,0.0,2.4428,0.0,2.3578,0.0,0.0
0.931,0.0,2.4651,1.4014,0.0,0.0,0.0,2.4577,0.0,2.3586,0.0,0.0
0.932,0.0,2.466,1.793,0.0,0.0,0.0,2.4638,0.0,2.3595,0.0,0.0
0.933,0.0,2.4668,2.0962,0.0,0.0,0.0,2.4662,0.0,2.3602,0.0,0.0
0.934,0.0,2.4677,2.292,0.0,0.0,0.0,2.4676,0.0,2.3611,0.0,0.0
0.935,0.0,2.4692,2.398,0.0,0.0,0.0,2.4692,0.0,2.3626,0.0,0.0
0.936,0.0,2.471,2.4465,0.0,0.0,0.0,2.471,0.0,2.3643,0.0,0.0
0.937,0.0,2.4729,2.4658,0.0,0.0,0.0,2.4729,0.0,2.3661,0.0,0.0
0.938,0.0,2.4749,2.4731,0.0,0.0,0.0,2.4749,0.0,2.368,0.0,0.0
0.939,0.0,2.4771,2.4767,0.0,0.0,0.0,2.4771,0.0,2.3701,0.0,0.0
0.94,0.0,2.4791,2.4791,0.0,0.0,0.0,2.4791,0.0,2.372,0.0,0.0
0.941,0.0,2.4807,2.4807,0.0,0.0,0.0,2.4807,0.0,2.3736,0.0,0.0
0.942,0.0,2.4824,2.4824,0.0,0.0,0.0,2.4824,0.0,2.3752,0.0,0.0
0.943,0.0,2.4847,2.4847,0.0,0.0,0.0,2.4847,0.0,2.3774,0.0,0.0
0.944,0.0,2.487,2.487,0.0,0.0,0.0,2.487,0.0,2.3796,0.0,0.0
0.945,0.0,2.4885,2.4885,0.0,0.0,0.0,2.4885,0.0,2.381,0.0,0.0
0.946,0.0,2.4901,2.4901,0.0,0.0,0.0,2.4901,0.0,2.3825,0.0,0.0
0.947,0.0,2.4924,2.4924,0.0,0.0,0.0,2.4924,0.0,2.3847,0.0,0.0
0.948,0.0,2.4948,2.4948,0.0,0.0,0.0,2.4948,0.0,2.387,0.0,0.0
0.949,0.0,2.4966,2.4966,0.0,0.0,0.0,2.4966,0.0,2.3888,0.0,0.0
0.95,0.0,2.4984,2.4984,0.0,0.0,0.0,2.4984,0.0,2.3905,0.0,0.0
0.951,0.0,2.5008,2.5008,0.0,0.0,0.0,2.5008,0.0,2.3928,0.0,0.0
0.952,0.0,2.5032,2.5032,0.0,0.0,0.0,2.5032,0.0,2.3951,0.0,0.0
0.953,0.0,2.5049,2.5049,0.0,0.0,0.0,2.5049,0.0,2.3967,0.0,0.0
0.954,0.0,2.5062,2.5062,0.0,0.0,0.0,2.5062,0.0,2.3979,0.0,0.0
0.955,0.0,2.5076,2.5076,0.0,0.0,0.0,2.5076,0.0,2.3993,0.0,0.0
0.956,0.0,2.5093,2.5093,0.0,0.0,0.0,2.5093,0.0,2.4009,0.0,0.0
0.957,0.0,2.5111,2.5111,0.0,0.0,0.0,2.5111,0.0,2.4026,0.0,0.0
0.958,0.0,2.5128,2.5128,0.0,0.0,0.0,2.5128,0.0,2.4042,0.0,0.0
0.959,0.0,2.514,2.514,0.0,0.0,0.0,2.514,0.0,2.4054,0.0,0.0
0.96,0.0,2.5151,2.5151,0.0,0.0,0.0,2.5151,0.0,2.4065,0.0,0.0
0.961,0.0,2.5166,2.5166,0.0,0.0,0.0,2.5166,0.0,2.4079,0.0,0.0
0.962,0.0,2.5181,2.5181,0.0,0.0,0.0,2.5181,0.0,2.4093,0.0,0.0
0.963,0.0,2.5193,2.5193,0.0,0.0,0.0,2.5193,0.0,2.4105,0.0,0.0
